"ISO3","year","unsc","unsc_t1","unsc3"
"CHL",2006,0,0,0
"CHN",2006,1,1,1
"COL",2006,0,0,0
"CRI",2006,0,0,0
"HRV",2006,0,0,0
"CUB",2006,0,0,0
"CZE",2006,0,0,0
"DNK",2006,1,1,1
"DJI",2006,0,0,0
"DOM",2006,0,0,0
"ECU",2006,0,0,0
"GNQ",2006,0,0,0
"EST",2006,0,0,0
"ETH",2006,0,0,0
"FIN",2006,0,0,0
"FRA",2006,1,1,1
"GAB",2006,0,0,0
"DEU",2006,0,0,0
"GHA",2006,1,0,1
"GRC",2006,1,1,1
"GTM",2006,0,0,0
"GIN",2006,0,0,0
"GNB",2006,0,0,0
"GUY",2006,0,0,0
"HND",2006,0,0,0
"HUN",2006,0,0,0
"IND",2006,0,0,0
"IDN",2006,0,0,0
"IRQ",2006,0,0,0
"IRL",2006,0,0,0
"ITA",2006,0,0,0
"JAM",2006,0,0,0
"JPN",2006,1,1,1
"JOR",2006,0,0,0
"KAZ",2006,0,0,0
"KEN",2006,0,0,0
"KWT",2006,0,0,0
"LVA",2006,0,0,0
"LBN",2006,0,0,0
"LBR",2006,0,0,0
"LBY",2006,0,0,0
"LTU",2006,0,0,0
"LUX",2006,0,0,0
"MDG",2006,0,0,0
"MYS",2006,0,0,0
"MLI",2006,0,0,0
"MLT",2006,0,0,0
"MRT",2006,0,0,0
"MUS",2006,0,0,0
"MEX",2006,0,0,0
"MAR",2006,0,0,0
"MOZ",2006,0,0,0
"NAM",2006,0,0,0
"NPL",2006,0,0,0
"NLD",2006,0,0,0
"NZL",2006,0,0,0
"NIC",2006,0,0,0
"NER",2006,0,0,0
"NGA",2006,0,0,0
"NOR",2006,0,0,0
"OMN",2006,0,0,0
"PAK",2006,0,0,0
"PAN",2006,0,0,0
"PRY",2006,0,0,0
"PER",2006,1,0,1
"PHL",2006,0,1,1
"POL",2006,0,0,0
"PRT",2006,0,0,0
"QAT",2006,1,0,1
"ROU",2006,0,1,1
"RUS",2006,1,1,1
"RWA",2006,0,0,0
"SEN",2006,0,0,0
"SLE",2006,0,0,0
"SGP",2006,0,0,0
"SVN",2006,0,0,0
"ZAF",2006,0,0,0
"ESP",2006,0,0,0
"LKA",2006,0,0,0
"SDN",2006,0,0,0
"SWE",2006,0,0,0
"CHE",2006,0,0,0
"SYR",2006,0,0,0
"THA",2006,0,0,0
"TGO",2006,0,0,0
"TTO",2006,0,0,0
"TUN",2006,0,0,0
"UGA",2006,0,0,0
"UKR",2006,0,0,0
"ARE",2006,0,0,0
"URY",2006,0,0,0
"VNM",2006,0,0,0
"ZMB",2006,0,0,0
"ZWE",2006,0,0,0
"ALB",2007,0,0,0
"DZA",2007,0,0,0
"AGO",2007,0,0,0
"ARG",2007,0,1,1
"AUS",2007,0,0,0
"AUT",2007,0,0,0
"AZE",2007,0,0,0
"BHR",2007,0,0,0
"BGD",2007,0,0,0
"BLR",2007,0,0,0
"BEL",2007,1,0,1
"BEN",2007,0,0,0
"BIH",2007,0,0,0
"BWA",2007,0,0,0
"BRA",2007,0,0,0
"BGR",2007,0,0,0
"BFA",2007,0,0,0
"BDI",2007,0,0,0
"CPV",2007,0,0,0
"CMR",2007,0,0,0
"CAN",2007,0,0,0
"TCD",2007,0,0,0
"CHL",2007,0,0,0
"CHN",2007,1,1,1
"COL",2007,0,0,0
"CRI",2007,0,0,0
"HRV",2007,0,0,0
"CUB",2007,0,0,0
"CZE",2007,0,0,0
"DNK",2007,0,1,1
"DJI",2007,0,0,0
"DOM",2007,0,0,0
"ECU",2007,0,0,0
"GNQ",2007,0,0,0
"EST",2007,0,0,0
"ETH",2007,0,0,0
"FIN",2007,0,0,0
"FRA",2007,1,1,1
"GAB",2007,0,0,0
"DEU",2007,0,0,0
"GHA",2007,1,1,1
"GRC",2007,0,1,1
"GTM",2007,0,0,0
"GIN",2007,0,0,0
"GNB",2007,0,0,0
"GUY",2007,0,0,0
"HND",2007,0,0,0
"HUN",2007,0,0,0
"IND",2007,0,0,0
"IDN",2007,1,0,1
"IRQ",2007,0,0,0
"IRL",2007,0,0,0
"ITA",2007,1,0,1
"JAM",2007,0,0,0
"JPN",2007,0,1,1
"JOR",2007,0,0,0
"KAZ",2007,0,0,0
"KEN",2007,0,0,0
"KWT",2007,0,0,0
"LVA",2007,0,0,0
"LBN",2007,0,0,0
"LBR",2007,0,0,0
"LBY",2007,0,0,0
"LTU",2007,0,0,0
"LUX",2007,0,0,0
"MDG",2007,0,0,0
"MYS",2007,0,0,0
"MLI",2007,0,0,0
"MLT",2007,0,0,0
"MRT",2007,0,0,0
"MUS",2007,0,0,0
"MEX",2007,0,0,0
"MAR",2007,0,0,0
"MOZ",2007,0,0,0
"NAM",2007,0,0,0
"NPL",2007,0,0,0
"NLD",2007,0,0,0
"NZL",2007,0,0,0
"NIC",2007,0,0,0
"NER",2007,0,0,0
"NGA",2007,0,0,0
"NOR",2007,0,0,0
"OMN",2007,0,0,0
"PAK",2007,0,0,0
"PAN",2007,1,0,1
"PRY",2007,0,0,0
"PER",2007,1,1,1
"PHL",2007,0,0,0
"POL",2007,0,0,0
"PRT",2007,0,0,0
"QAT",2007,1,1,1
"ROU",2007,0,0,0
"RUS",2007,1,1,1
"RWA",2007,0,0,0
"SEN",2007,0,0,0
"SLE",2007,0,0,0
"SGP",2007,0,0,0
"SVN",2007,0,0,0
"ZAF",2007,1,0,1
"ESP",2007,0,0,0
"LKA",2007,0,0,0
"SDN",2007,0,0,0
"SWE",2007,0,0,0
"CHE",2007,0,0,0
"SYR",2007,0,0,0
"THA",2007,0,0,0
"TGO",2007,0,0,0
"TTO",2007,0,0,0
"TUN",2007,0,0,0
"UGA",2007,0,0,0
"UKR",2007,0,0,0
"ARE",2007,0,0,0
"URY",2007,0,0,0
"VNM",2007,0,0,0
"ZMB",2007,0,0,0
"ZWE",2007,0,0,0
"ALB",2008,0,0,0
"DZA",2008,0,0,0
"AGO",2008,0,0,0
"ARG",2008,0,0,0
"AUS",2008,0,0,0
"AUT",2008,0,0,0
"AZE",2008,0,0,0
"BHR",2008,0,0,0
"BGD",2008,0,0,0
"BLR",2008,0,0,0
"BEL",2008,1,1,1
"BEN",2008,0,0,0
"BIH",2008,0,0,0
"BWA",2008,0,0,0
"BRA",2008,0,0,0
"BGR",2008,0,0,0
"BFA",2008,1,0,1
"BDI",2008,0,0,0
"CPV",2008,0,0,0
"CMR",2008,0,0,0
"CAN",2008,0,0,0
"TCD",2008,0,0,0
"CHL",2008,0,0,0
"CHN",2008,1,1,1
"COL",2008,0,0,0
"CRI",2008,1,0,1
"HRV",2008,1,0,1
"CUB",2008,0,0,0
"CZE",2008,0,0,0
"DNK",2008,0,0,0
"DJI",2008,0,0,0
"DOM",2008,0,0,0
"ECU",2008,0,0,0
"GNQ",2008,0,0,0
"EST",2008,0,0,0
"ETH",2008,0,0,0
"FIN",2008,0,0,0
"FRA",2008,1,1,1
"GAB",2008,0,0,0
"DEU",2008,0,0,0
"GHA",2008,0,1,1
"GRC",2008,0,0,0
"GTM",2008,0,0,0
"GIN",2008,0,0,0
"GNB",2008,0,0,0
"GUY",2008,0,0,0
"HND",2008,0,0,0
"HUN",2008,0,0,0
"IND",2008,0,0,0
"IDN",2008,1,1,1
"IRQ",2008,0,0,0
"IRL",2008,0,0,0
"ITA",2008,1,1,1
"JAM",2008,0,0,0
"JPN",2008,0,0,0
"JOR",2008,0,0,0
"KAZ",2008,0,0,0
"KEN",2008,0,0,0
"KWT",2008,0,0,0
"LVA",2008,0,0,0
"LBN",2008,0,0,0
"LBR",2008,0,0,0
"LBY",2008,1,0,1
"LTU",2008,0,0,0
"LUX",2008,0,0,0
"MDG",2008,0,0,0
"MYS",2008,0,0,0
"MLI",2008,0,0,0
"MLT",2008,0,0,0
"MRT",2008,0,0,0
"MUS",2008,0,0,0
"MEX",2008,0,0,0
"MAR",2008,0,0,0
"MOZ",2008,0,0,0
"NAM",2008,0,0,0
"NPL",2008,0,0,0
"NLD",2008,0,0,0
"NZL",2008,0,0,0
"NIC",2008,0,0,0
"NER",2008,0,0,0
"NGA",2008,0,0,0
"NOR",2008,0,0,0
"OMN",2008,0,0,0
"PAK",2008,0,0,0
"PAN",2008,1,1,1
"PRY",2008,0,0,0
"PER",2008,0,1,1
"PHL",2008,0,0,0
"POL",2008,0,0,0
"PRT",2008,0,0,0
"QAT",2008,0,1,1
"ROU",2008,0,0,0
"RUS",2008,1,1,1
"RWA",2008,0,0,0
"SEN",2008,0,0,0
"SLE",2008,0,0,0
"SGP",2008,0,0,0
"SVN",2008,0,0,0
"ZAF",2008,1,1,1
"ESP",2008,0,0,0
"LKA",2008,0,0,0
"SDN",2008,0,0,0
"SWE",2008,0,0,0
"CHE",2008,0,0,0
"SYR",2008,0,0,0
"THA",2008,0,0,0
"TGO",2008,0,0,0
"TTO",2008,0,0,0
"TUN",2008,0,0,0
"UGA",2008,0,0,0
"UKR",2008,0,0,0
"ARE",2008,0,0,0
"URY",2008,0,0,0
"VNM",2008,1,0,1
"ZMB",2008,0,0,0
"ZWE",2008,0,0,0
"ALB",2009,0,0,0
"DZA",2009,0,0,0
"AGO",2009,0,0,0
"ARG",2009,0,0,0
"AUS",2009,0,0,0
"AUT",2009,1,0,1
"AZE",2009,0,0,0
"BHR",2009,0,0,0
"BGD",2009,0,0,0
"BLR",2009,0,0,0
"BEL",2009,0,1,1
"BEN",2009,0,0,0
"BIH",2009,0,0,0
"BWA",2009,0,0,0
"BRA",2009,0,0,0
"BGR",2009,0,0,0
"BFA",2009,1,1,1
"BDI",2009,0,0,0
"CPV",2009,0,0,0
"CMR",2009,0,0,0
"CAN",2009,0,0,0
"TCD",2009,0,0,0
"CHL",2009,0,0,0
"CHN",2009,1,1,1
"COL",2009,0,0,0
"CRI",2009,1,1,1
"HRV",2009,1,1,1
"CUB",2009,0,0,0
"CZE",2009,0,0,0
"DNK",2009,0,0,0
"DJI",2009,0,0,0
"DOM",2009,0,0,0
"ECU",2009,0,0,0
"GNQ",2009,0,0,0
"EST",2009,0,0,0
"ETH",2009,0,0,0
"FIN",2009,0,0,0
"FRA",2009,1,1,1
"GAB",2009,0,0,0
"DEU",2009,0,0,0
"GHA",2009,0,0,0
"GRC",2009,0,0,0
"GTM",2009,0,0,0
"GIN",2009,0,0,0
"GNB",2009,0,0,0
"GUY",2009,0,0,0
"HND",2009,0,0,0
"HUN",2009,0,0,0
"IND",2009,0,0,0
"IDN",2009,0,1,1
"IRQ",2009,0,0,0
"IRL",2009,0,0,0
"ITA",2009,0,1,1
"JAM",2009,0,0,0
"JPN",2009,1,0,1
"JOR",2009,0,0,0
"KAZ",2009,0,0,0
"KEN",2009,0,0,0
"KWT",2009,0,0,0
"LVA",2009,0,0,0
"LBN",2009,0,0,0
"LBR",2009,0,0,0
"LBY",2009,1,1,1
"LTU",2009,0,0,0
"LUX",2009,0,0,0
"MDG",2009,0,0,0
"MYS",2009,0,0,0
"MLI",2009,0,0,0
"MLT",2009,0,0,0
"MRT",2009,0,0,0
"MUS",2009,0,0,0
"MEX",2009,1,0,1
"MAR",2009,0,0,0
"MOZ",2009,0,0,0
"NAM",2009,0,0,0
"NPL",2009,0,0,0
"NLD",2009,0,0,0
"NZL",2009,0,0,0
"NIC",2009,0,0,0
"NER",2009,0,0,0
"NGA",2009,0,0,0
"NOR",2009,0,0,0
"OMN",2009,0,0,0
"PAK",2009,0,0,0
"PAN",2009,0,1,1
"PRY",2009,0,0,0
"PER",2009,0,0,0
"PHL",2009,0,0,0
"POL",2009,0,0,0
"PRT",2009,0,0,0
"QAT",2009,0,0,0
"ROU",2009,0,0,0
"RUS",2009,1,1,1
"RWA",2009,0,0,0
"SEN",2009,0,0,0
"SLE",2009,0,0,0
"SGP",2009,0,0,0
"SVN",2009,0,0,0
"ZAF",2009,0,1,1
"ESP",2009,0,0,0
"LKA",2009,0,0,0
"SDN",2009,0,0,0
"SWE",2009,0,0,0
"CHE",2009,0,0,0
"SYR",2009,0,0,0
"THA",2009,0,0,0
"TGO",2009,0,0,0
"TTO",2009,0,0,0
"TUN",2009,0,0,0
"UGA",2009,1,0,1
"UKR",2009,0,0,0
"ARE",2009,0,0,0
"URY",2009,0,0,0
"VNM",2009,1,1,1
"ZMB",2009,0,0,0
"ZWE",2009,0,0,0
"ALB",2010,0,0,0
"DZA",2010,0,0,0
"AGO",2010,0,0,0
"ARG",2010,0,0,0
"AUS",2010,0,0,0
"AUT",2010,1,1,1
"AZE",2010,0,0,0
"BHR",2010,0,0,0
"BGD",2010,0,0,0
"BLR",2010,0,0,0
"BEL",2010,0,0,0
"BEN",2010,0,0,0
"BIH",2010,1,0,1
"BWA",2010,0,0,0
"BRA",2010,1,0,1
"BGR",2010,0,0,0
"BFA",2010,0,1,1
"BDI",2010,0,0,0
"CPV",2010,0,0,0
"CMR",2010,0,0,0
"CAN",2010,0,0,0
"TCD",2010,0,0,0
"CHL",2010,0,0,0
"CHN",2010,1,1,1
"COL",2010,0,0,0
"CRI",2010,0,1,1
"HRV",2010,0,1,1
"CUB",2010,0,0,0
"CZE",2010,0,0,0
"DNK",2010,0,0,0
"DJI",2010,0,0,0
"DOM",2010,0,0,0
"ECU",2010,0,0,0
"GNQ",2010,0,0,0
"EST",2010,0,0,0
"ETH",2010,0,0,0
"FIN",2010,0,0,0
"FRA",2010,1,1,1
"GAB",2010,1,0,1
"DEU",2010,0,0,0
"GHA",2010,0,0,0
"GRC",2010,0,0,0
"GTM",2010,0,0,0
"GIN",2010,0,0,0
"GNB",2010,0,0,0
"GUY",2010,0,0,0
"HND",2010,0,0,0
"HUN",2010,0,0,0
"IND",2010,0,0,0
"IDN",2010,0,0,0
"IRQ",2010,0,0,0
"IRL",2010,0,0,0
"ITA",2010,0,0,0
"JAM",2010,0,0,0
"JPN",2010,1,1,1
"JOR",2010,0,0,0
"KAZ",2010,0,0,0
"KEN",2010,0,0,0
"KWT",2010,0,0,0
"LVA",2010,0,0,0
"LBN",2010,1,0,1
"LBR",2010,0,0,0
"LBY",2010,0,1,1
"LTU",2010,0,0,0
"LUX",2010,0,0,0
"MDG",2010,0,0,0
"MYS",2010,0,0,0
"MLI",2010,0,0,0
"MLT",2010,0,0,0
"MRT",2010,0,0,0
"MUS",2010,0,0,0
"MEX",2010,1,1,1
"MAR",2010,0,0,0
"MOZ",2010,0,0,0
"NAM",2010,0,0,0
"NPL",2010,0,0,0
"NLD",2010,0,0,0
"NZL",2010,0,0,0
"NIC",2010,0,0,0
"NER",2010,0,0,0
"NGA",2010,1,0,1
"NOR",2010,0,0,0
"OMN",2010,0,0,0
"PAK",2010,0,0,0
"PAN",2010,0,0,0
"PRY",2010,0,0,0
"PER",2010,0,0,0
"PHL",2010,0,0,0
"POL",2010,0,0,0
"PRT",2010,0,0,0
"QAT",2010,0,0,0
"ROU",2010,0,0,0
"RUS",2010,1,1,1
"RWA",2010,0,0,0
"SEN",2010,0,0,0
"SLE",2010,0,0,0
"SGP",2010,0,0,0
"SVN",2010,0,0,0
"ZAF",2010,0,0,0
"ESP",2010,0,0,0
"LKA",2010,0,0,0
"SDN",2010,0,0,0
"SWE",2010,0,0,0
"CHE",2010,0,0,0
"SYR",2010,0,0,0
"THA",2010,0,0,0
"TGO",2010,0,0,0
"TTO",2010,0,0,0
"TUN",2010,0,0,0
"UGA",2010,1,1,1
"UKR",2010,0,0,0
"ARE",2010,0,0,0
"URY",2010,0,0,0
"VNM",2010,0,1,1
"ZMB",2010,0,0,0
"ZWE",2010,0,0,0
"ALB",2011,0,0,0
"DZA",2011,0,0,0
"AGO",2011,0,0,0
"ARG",2011,0,0,0
"AUS",2011,0,0,0
"AUT",2011,0,1,1
"AZE",2011,0,0,0
"BHR",2011,0,0,0
"BGD",2011,0,0,0
"BLR",2011,0,0,0
"BEL",2011,0,0,0
"BEN",2011,0,0,0
"BIH",2011,1,1,1
"BWA",2011,0,0,0
"BRA",2011,1,1,1
"BGR",2011,0,0,0
"BFA",2011,0,0,0
"BDI",2011,0,0,0
"CPV",2011,0,0,0
"CMR",2011,0,0,0
"CAN",2011,0,0,0
"TCD",2011,0,0,0
"CHL",2011,0,0,0
"CHN",2011,1,1,1
"COL",2011,1,0,1
"CRI",2011,0,0,0
"HRV",2011,0,0,0
"CUB",2011,0,0,0
"CZE",2011,0,0,0
"DNK",2011,0,0,0
"DJI",2011,0,0,0
"DOM",2011,0,0,0
"ECU",2011,0,0,0
"GNQ",2011,0,0,0
"EST",2011,0,0,0
"ETH",2011,0,0,0
"FIN",2011,0,0,0
"FRA",2011,1,1,1
"GAB",2011,1,1,1
"DEU",2011,1,0,1
"GHA",2011,0,0,0
"GRC",2011,0,0,0
"GTM",2011,0,0,0
"GIN",2011,0,0,0
"GNB",2011,0,0,0
"GUY",2011,0,0,0
"HND",2011,0,0,0
"HUN",2011,0,0,0
"IND",2011,1,0,1
"IDN",2011,0,0,0
"IRQ",2011,0,0,0
"IRL",2011,0,0,0
"ITA",2011,0,0,0
"JAM",2011,0,0,0
"JPN",2011,0,1,1
"JOR",2011,0,0,0
"KAZ",2011,0,0,0
"KEN",2011,0,0,0
"KWT",2011,0,0,0
"LVA",2011,0,0,0
"LBN",2011,1,1,1
"LBR",2011,0,0,0
"LBY",2011,0,0,0
"LTU",2011,0,0,0
"LUX",2011,0,0,0
"MDG",2011,0,0,0
"MYS",2011,0,0,0
"MLI",2011,0,0,0
"MLT",2011,0,0,0
"MRT",2011,0,0,0
"MUS",2011,0,0,0
"MEX",2011,0,1,1
"MAR",2011,0,0,0
"MOZ",2011,0,0,0
"NAM",2011,0,0,0
"NPL",2011,0,0,0
"NLD",2011,0,0,0
"NZL",2011,0,0,0
"NIC",2011,0,0,0
"NER",2011,0,0,0
"NGA",2011,1,1,1
"NOR",2011,0,0,0
"OMN",2011,0,0,0
"PAK",2011,0,0,0
"PAN",2011,0,0,0
"PRY",2011,0,0,0
"PER",2011,0,0,0
"PHL",2011,0,0,0
"POL",2011,0,0,0
"PRT",2011,1,0,1
"QAT",2011,0,0,0
"ROU",2011,0,0,0
"RUS",2011,1,1,1
"RWA",2011,0,0,0
"SEN",2011,0,0,0
"SLE",2011,0,0,0
"SGP",2011,0,0,0
"SVN",2011,0,0,0
"ZAF",2011,1,0,1
"ESP",2011,0,0,0
"LKA",2011,0,0,0
"SDN",2011,0,0,0
"SWE",2011,0,0,0
"CHE",2011,0,0,0
"SYR",2011,0,0,0
"THA",2011,0,0,0
"TGO",2011,0,0,0
"TTO",2011,0,0,0
"TUN",2011,0,0,0
"UGA",2011,0,1,1
"UKR",2011,0,0,0
"ARE",2011,0,0,0
"URY",2011,0,0,0
"VNM",2011,0,0,0
"ZMB",2011,0,0,0
"ZWE",2011,0,0,0
"ALB",2012,0,0,0
"DZA",2012,0,0,0
"AGO",2012,0,0,0
"ARG",2012,0,0,0
"AUS",2012,0,0,0
"AUT",2012,0,0,0
"AZE",2012,1,0,1
"BHR",2012,0,0,0
"BGD",2012,0,0,0
"BLR",2012,0,0,0
"BEL",2012,0,0,0
"BEN",2012,0,0,0
"BIH",2012,0,1,1
"BWA",2012,0,0,0
"BRA",2012,0,1,1
"BGR",2012,0,0,0
"BFA",2012,0,0,0
"BDI",2012,0,0,0
"CPV",2012,0,0,0
"CMR",2012,0,0,0
"CAN",2012,0,0,0
"TCD",2012,0,0,0
"CHL",2012,0,0,0
"CHN",2012,1,1,1
"COL",2012,1,1,1
"CRI",2012,0,0,0
"HRV",2012,0,0,0
"CUB",2012,0,0,0
"CZE",2012,0,0,0
"DNK",2012,0,0,0
"DJI",2012,0,0,0
"DOM",2012,0,0,0
"ECU",2012,0,0,0
"GNQ",2012,0,0,0
"EST",2012,0,0,0
"ETH",2012,0,0,0
"FIN",2012,0,0,0
"FRA",2012,1,1,1
"GAB",2012,0,1,1
"DEU",2012,1,1,1
"GHA",2012,0,0,0
"GRC",2012,0,0,0
"GTM",2012,1,0,1
"GIN",2012,0,0,0
"GNB",2012,0,0,0
"GUY",2012,0,0,0
"HND",2012,0,0,0
"HUN",2012,0,0,0
"IND",2012,1,1,1
"IDN",2012,0,0,0
"IRQ",2012,0,0,0
"IRL",2012,0,0,0
"ITA",2012,0,0,0
"JAM",2012,0,0,0
"JPN",2012,0,0,0
"JOR",2012,0,0,0
"KAZ",2012,0,0,0
"KEN",2012,0,0,0
"KWT",2012,0,0,0
"LVA",2012,0,0,0
"LBN",2012,0,1,1
"LBR",2012,0,0,0
"LBY",2012,0,0,0
"LTU",2012,0,0,0
"LUX",2012,0,0,0
"MDG",2012,0,0,0
"MYS",2012,0,0,0
"MLI",2012,0,0,0
"MLT",2012,0,0,0
"MRT",2012,0,0,0
"MUS",2012,0,0,0
"MEX",2012,0,0,0
"MAR",2012,1,0,1
"MOZ",2012,0,0,0
"NAM",2012,0,0,0
"NPL",2012,0,0,0
"NLD",2012,0,0,0
"NZL",2012,0,0,0
"NIC",2012,0,0,0
"NER",2012,0,0,0
"NGA",2012,0,1,1
"NOR",2012,0,0,0
"OMN",2012,0,0,0
"PAK",2012,1,0,1
"PAN",2012,0,0,0
"PRY",2012,0,0,0
"PER",2012,0,0,0
"PHL",2012,0,0,0
"POL",2012,0,0,0
"PRT",2012,1,1,1
"QAT",2012,0,0,0
"ROU",2012,0,0,0
"RUS",2012,1,1,1
"RWA",2012,0,0,0
"SEN",2012,0,0,0
"SLE",2012,0,0,0
"SGP",2012,0,0,0
"SVN",2012,0,0,0
"ZAF",2012,1,1,1
"ESP",2012,0,0,0
"LKA",2012,0,0,0
"SDN",2012,0,0,0
"SWE",2012,0,0,0
"CHE",2012,0,0,0
"SYR",2012,0,0,0
"THA",2012,0,0,0
"TGO",2012,1,0,1
"TTO",2012,0,0,0
"TUN",2012,0,0,0
"UGA",2012,0,0,0
"UKR",2012,0,0,0
"ARE",2012,0,0,0
"URY",2012,0,0,0
"VNM",2012,0,0,0
"ZMB",2012,0,0,0
"ZWE",2012,0,0,0
"ALB",2013,0,0,0
"DZA",2013,0,0,0
"AGO",2013,0,0,0
"ARG",2013,1,0,1
"AUS",2013,1,0,1
"AUT",2013,0,0,0
"AZE",2013,1,1,1
"BHR",2013,0,0,0
"BGD",2013,0,0,0
"BLR",2013,0,0,0
"BEL",2013,0,0,0
"BEN",2013,0,0,0
"BIH",2013,0,0,0
"BWA",2013,0,0,0
"BRA",2013,0,0,0
"BGR",2013,0,0,0
"BFA",2013,0,0,0
"BDI",2013,0,0,0
"CPV",2013,0,0,0
"CMR",2013,0,0,0
"CAN",2013,0,0,0
"TCD",2013,0,0,0
"CHL",2013,0,0,0
"CHN",2013,1,1,1
"COL",2013,0,1,1
"CRI",2013,0,0,0
"HRV",2013,0,0,0
"CUB",2013,0,0,0
"CZE",2013,0,0,0
"DNK",2013,0,0,0
"DJI",2013,0,0,0
"DOM",2013,0,0,0
"ECU",2013,0,0,0
"GNQ",2013,0,0,0
"EST",2013,0,0,0
"ETH",2013,0,0,0
"FIN",2013,0,0,0
"FRA",2013,1,1,1
"GAB",2013,0,0,0
"DEU",2013,0,1,1
"GHA",2013,0,0,0
"GRC",2013,0,0,0
"GTM",2013,1,1,1
"GIN",2013,0,0,0
"GNB",2013,0,0,0
"GUY",2013,0,0,0
"HND",2013,0,0,0
"HUN",2013,0,0,0
"IND",2013,0,1,1
"IDN",2013,0,0,0
"IRQ",2013,0,0,0
"IRL",2013,0,0,0
"ITA",2013,0,0,0
"JAM",2013,0,0,0
"JPN",2013,0,0,0
"JOR",2013,0,0,0
"KAZ",2013,0,0,0
"KEN",2013,0,0,0
"KWT",2013,0,0,0
"LVA",2013,0,0,0
"LBN",2013,0,0,0
"LBR",2013,0,0,0
"LBY",2013,0,0,0
"LTU",2013,0,0,0
"LUX",2013,1,0,1
"MDG",2013,0,0,0
"MYS",2013,0,0,0
"MLI",2013,0,0,0
"MLT",2013,0,0,0
"MRT",2013,0,0,0
"MUS",2013,0,0,0
"MEX",2013,0,0,0
"MAR",2013,1,1,1
"MOZ",2013,0,0,0
"NAM",2013,0,0,0
"NPL",2013,0,0,0
"NLD",2013,0,0,0
"NZL",2013,0,0,0
"NIC",2013,0,0,0
"NER",2013,0,0,0
"NGA",2013,0,0,0
"NOR",2013,0,0,0
"OMN",2013,0,0,0
"PAK",2013,1,1,1
"PAN",2013,0,0,0
"PRY",2013,0,0,0
"PER",2013,0,0,0
"PHL",2013,0,0,0
"POL",2013,0,0,0
"PRT",2013,0,1,1
"QAT",2013,0,0,0
"ROU",2013,0,0,0
"RUS",2013,1,1,1
"RWA",2013,1,0,1
"SEN",2013,0,0,0
"SLE",2013,0,0,0
"SGP",2013,0,0,0
"SVN",2013,0,0,0
"ZAF",2013,0,1,1
"ESP",2013,0,0,0
"LKA",2013,0,0,0
"SDN",2013,0,0,0
"SWE",2013,0,0,0
"CHE",2013,0,0,0
"SYR",2013,0,0,0
"THA",2013,0,0,0
"TGO",2013,1,1,1
"TTO",2013,0,0,0
"TUN",2013,0,0,0
"UGA",2013,0,0,0
"UKR",2013,0,0,0
"ARE",2013,0,0,0
"URY",2013,0,0,0
"VNM",2013,0,0,0
"ZMB",2013,0,0,0
"ZWE",2013,0,0,0
"ALB",2014,0,0,0
"DZA",2014,0,0,0
"AGO",2014,0,0,0
"ARG",2014,1,1,1
"AUS",2014,1,1,1
"AUT",2014,0,0,0
"AZE",2014,0,1,1
"BHR",2014,0,0,0
"BGD",2014,0,0,0
"BLR",2014,0,0,0
"BEL",2014,0,0,0
"BEN",2014,0,0,0
"BIH",2014,0,0,0
"BWA",2014,0,0,0
"BRA",2014,0,0,0
"BGR",2014,0,0,0
"BFA",2014,0,0,0
"BDI",2014,0,0,0
"CPV",2014,0,0,0
"CMR",2014,0,0,0
"CAN",2014,0,0,0
"TCD",2014,1,0,1
"CHL",2014,1,0,1
"CHN",2014,1,1,1
"COL",2014,0,0,0
"CRI",2014,0,0,0
"HRV",2014,0,0,0
"CUB",2014,0,0,0
"CZE",2014,0,0,0
"DNK",2014,0,0,0
"DJI",2014,0,0,0
"DOM",2014,0,0,0
"ECU",2014,0,0,0
"GNQ",2014,0,0,0
"EST",2014,0,0,0
"ETH",2014,0,0,0
"FIN",2014,0,0,0
"FRA",2014,1,1,1
"GAB",2014,0,0,0
"DEU",2014,0,0,0
"GHA",2014,0,0,0
"GRC",2014,0,0,0
"GTM",2014,0,1,1
"GIN",2014,0,0,0
"GNB",2014,0,0,0
"GUY",2014,0,0,0
"HND",2014,0,0,0
"HUN",2014,0,0,0
"IND",2014,0,0,0
"IDN",2014,0,0,0
"IRQ",2014,0,0,0
"IRL",2014,0,0,0
"ITA",2014,0,0,0
"JAM",2014,0,0,0
"JPN",2014,0,0,0
"JOR",2014,1,0,1
"KAZ",2014,0,0,0
"KEN",2014,0,0,0
"KWT",2014,0,0,0
"LVA",2014,0,0,0
"LBN",2014,0,0,0
"LBR",2014,0,0,0
"LBY",2014,0,0,0
"LTU",2014,1,0,1
"LUX",2014,1,1,1
"MDG",2014,0,0,0
"MYS",2014,0,0,0
"MLI",2014,0,0,0
"MLT",2014,0,0,0
"MRT",2014,0,0,0
"MUS",2014,0,0,0
"MEX",2014,0,0,0
"MAR",2014,0,1,1
"MOZ",2014,0,0,0
"NAM",2014,0,0,0
"NPL",2014,0,0,0
"NLD",2014,0,0,0
"NZL",2014,0,0,0
"NIC",2014,0,0,0
"NER",2014,0,0,0
"NGA",2014,1,0,1
"NOR",2014,0,0,0
"OMN",2014,0,0,0
"PAK",2014,0,1,1
"PAN",2014,0,0,0
"PRY",2014,0,0,0
"PER",2014,0,0,0
"PHL",2014,0,0,0
"POL",2014,0,0,0
"PRT",2014,0,0,0
"QAT",2014,0,0,0
"ROU",2014,0,0,0
"RUS",2014,1,1,1
